identifier,asset_type,instruction,eligible_for_bounty,eligible_for_submission,availability_requirement,confidentiality_requirement,integrity_requirement,max_severity,system_tags,created_at,updated_at
pre-prod.sitemanager.ability.abb.com.cn,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-08-04 14:56:29 UTC,2025-08-04 14:56:29 UTC
info.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:12:06 UTC,2025-09-08 07:12:06 UTC
checkout.cn.mybuildings.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-08-04 14:58:03 UTC,2025-08-04 14:58:03 UTC
ebadge.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-04 06:25:41 UTC,2025-09-04 06:25:41 UTC
guesthouse.in.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:11:58 UTC,2025-09-08 07:11:58 UTC
electricalsystems.mysitecondition.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-04 06:26:07 UTC,2025-09-04 06:26:07 UTC
polaris.iam.motion.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:18:29 UTC,2025-09-08 07:18:29 UTC
oauthproc-cr03.abilityplatform02.abb.com.cn,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-08-04 14:56:24 UTC,2025-08-04 14:56:24 UTC
industrialsolutions.es.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:12:05 UTC,2025-09-08 07:12:05 UTC
dnslbpoc.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-04 06:25:41 UTC,2025-09-04 06:25:41 UTC
ceqe.t4.genix.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-08-04 14:58:03 UTC,2025-08-04 14:58:03 UTC
ecommerce.industrialsolutions.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-04 06:25:41 UTC,2025-09-04 06:25:41 UTC
powertrain.abb.com.cn,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-08-04 14:56:29 UTC,2025-08-04 14:56:29 UTC
